x-axis,1,2
second,Volt,Volt
-100.00000E-03,-2.54271354E+00,-2.50251254E+00
-99.98000E-03,-2.54271354E+00,-2.50251254E+00
-99.96000E-03,-2.53768842E+00,-2.50251254E+00
-99.94000E-03,-2.54170852E+00,-2.49849244E+00
-99.92000E-03,-2.53768842E+00,-2.50251254E+00
-99.90000E-03,-2.53768842E+00,-2.50251254E+00
-99.88000E-03,-2.53768842E+00,-2.49748741E+00
-99.86000E-03,-2.53768842E+00,-2.49748741E+00
-99.84000E-03,-2.53768842E+00,-2.49748741E+00
-99.82000E-03,-2.53768842E+00,-2.49949746E+00
-99.80000E-03,-2.54271354E+00,-2.49748741E+00
-99.78000E-03,-2.53768842E+00,-2.50251254E+00
-99.76000E-03,-2.53768842E+00,-2.50251254E+00
-99.74000E-03,-2.53768842E+00,-2.50251254E+00
-99.72000E-03,-2.53768842E+00,-2.50251254E+00
-99.70000E-03,-2.53768842E+00,-2.49748741E+00
-99.68000E-03,-2.53768842E+00,-2.50251254E+00
-99.66000E-03,-2.53768842E+00,-2.50150751E+00
-99.64000E-03,-2.53768842E+00,-2.49748741E+00
-99.62000E-03,-2.54271354E+00,-2.50251254E+00
-99.60000E-03,-2.54271354E+00,-2.50251254E+00
-99.58000E-03,-2.54070349E+00,-2.50251254E+00
-99.56000E-03,-2.54170852E+00,-2.50251254E+00
-99.54000E-03,-2.54170852E+00,-2.50251254E+00
-99.52000E-03,-2.54271354E+00,-2.50251254E+00
-99.50000E-03,-2.53768842E+00,-2.50251254E+00
-99.48000E-03,-2.54271354E+00,-2.49949746E+00
-99.46000E-03,-2.53869344E+00,-2.50251254E+00
-99.44000E-03,-2.54271354E+00,-2.50251254E+00
-99.42000E-03,-2.54070349E+00,-2.50251254E+00
-99.40000E-03,-2.53768842E+00,-2.50251254E+00
-99.38000E-03,-2.53969847E+00,-2.50251254E+00
-99.36000E-03,-2.54271354E+00,-2.50251254E+00
-99.34000E-03,-2.54271354E+00,-2.49849244E+00
-99.32000E-03,-2.53768842E+00,-2.50251254E+00
-99.30000E-03,-2.53266329E+00,-2.50251254E+00
-99.28000E-03,-2.53768842E+00,-2.50251254E+00
-99.26000E-03,-2.53768842E+00,-2.50251254E+00
-99.24000E-03,-2.53768842E+00,-2.50251254E+00
-99.22000E-03,-2.53768842E+00,-2.50251254E+00
-99.20000E-03,-2.53768842E+00,-2.50251254E+00
-99.18000E-03,-2.53467334E+00,-2.50251254E+00
-99.16000E-03,-2.53768842E+00,-2.50251254E+00
-99.14000E-03,-2.53768842E+00,-2.50251254E+00
