x-axis,1,2
second,Volt,Volt
-100.000E-03,+2.251256E+00,+80.402E-03
-99.900E-03,+2.170854E+00,+20.101E-03
-99.800E-03,+2.170854E+00,+80.402E-03
-99.700E-03,+2.090452E+00,+80.402E-03
-99.600E-03,+2.010050E+00,+80.402E-03
-99.500E-03,+1.849246E+00,+80.402E-03
-99.400E-03,+1.728643E+00,+160.804E-03
-99.300E-03,+1.608040E+00,+160.804E-03
-99.200E-03,+1.447236E+00,+160.804E-03
-99.100E-03,+1.286432E+00,+160.804E-03
-99.000E-03,+1.165829E+00,+160.804E-03
-98.900E-03,+1.045226E+00,+160.804E-03
-98.800E-03,+884.422E-03,+160.804E-03
-98.700E-03,+723.618E-03,+160.804E-03
-98.600E-03,+562.814E-03,+160.804E-03
-98.500E-03,+482.412E-03,+160.804E-03
-98.400E-03,+402.010E-03,+160.804E-03
-98.300E-03,+241.206E-03,+180.905E-03
-98.200E-03,+160.804E-03,+201.005E-03
-98.100E-03,+80.402E-03,+160.804E-03
-98.000E-03,+0.0E+00,+160.804E-03
-97.900E-03,+0.0E+00,+160.804E-03
-97.800E-03,-40.201E-03,+160.804E-03
-97.700E-03,-100.503E-03,+160.804E-03
-97.600E-03,-160.804E-03,+160.804E-03
-97.500E-03,-80.402E-03,+160.804E-03
-97.400E-03,-80.402E-03,+160.804E-03
-97.300E-03,-80.402E-03,+160.804E-03
-97.200E-03,-80.402E-03,+160.804E-03
-97.100E-03,-60.302E-03,+160.804E-03
-97.000E-03,+0.0E+00,+160.804E-03
-96.900E-03,+0.0E+00,+160.804E-03
-96.800E-03,+80.402E-03,+160.804E-03
-96.700E-03,+80.402E-03,+160.804E-03
-96.600E-03,+80.402E-03,+160.804E-03
-96.500E-03,+160.804E-03,+160.804E-03
-96.400E-03,+160.804E-03,+160.804E-03
-96.300E-03,+160.804E-03,+160.804E-03
-96.200E-03,+120.603E-03,+160.804E-03
-96.100E-03,+80.402E-03,+160.804E-03
-96.000E-03,+80.402E-03,+160.804E-03
-95.900E-03,+80.402E-03,+160.804E-03
-95.800E-03,+0.0E+00,+160.804E-03
-95.700E-03,-60.302E-03,+160.804E-03
-95.600E-03,-80.402E-03,+160.804E-03
-95.500E-03,-160.804E-03,+160.804E-03
-95.400E-03,-160.804E-03,+160.804E-03
-95.300E-03,-241.206E-03,+160.804E-03
-95.200E-03,-241.206E-03,+160.804E-03
-95.100E-03,-341.709E-03,+100.503E-03
-95.000E-03,-402.010E-03,+120.603E-03
-94.900E-03,-482.412E-03,+140.704E-03
