x-axis,1,2
second,Volt,Volt
-100.000E-03,-5.050251E+00,-4.914573E+00
-99.900E-03,-5.050251E+00,-4.914573E+00
-99.800E-03,-5.051386E+00,-4.914573E+00
-99.700E-03,-5.051062E+00,-4.914573E+00
-99.600E-03,-5.055276E+00,-4.914573E+00
-99.500E-03,-5.050251E+00,-4.914573E+00
-99.400E-03,-5.050251E+00,-4.914573E+00
-99.300E-03,-5.050251E+00,-4.914573E+00
-99.200E-03,-5.050251E+00,-4.914573E+00
-99.100E-03,-5.052845E+00,-4.914573E+00
-99.000E-03,-5.050899E+00,-4.914573E+00
-98.900E-03,-5.051548E+00,-4.914573E+00
-98.800E-03,-5.050251E+00,-4.914573E+00
-98.700E-03,-5.050251E+00,-4.914573E+00
-98.600E-03,-5.050251E+00,-4.914573E+00
-98.500E-03,-5.055276E+00,-4.914573E+00
-98.400E-03,-5.051224E+00,-4.914573E+00
-98.300E-03,-5.055276E+00,-4.914573E+00
-98.200E-03,-5.050251E+00,-4.914573E+00
-98.100E-03,-5.053493E+00,-4.914573E+00
-98.000E-03,-5.055276E+00,-4.914573E+00
-97.900E-03,-5.055276E+00,-4.914573E+00
-97.800E-03,-5.055276E+00,-4.914573E+00
-97.700E-03,-5.050737E+00,-4.914573E+00
-97.600E-03,-5.051710E+00,-4.914573E+00
-97.500E-03,-5.051872E+00,-4.914573E+00
-97.400E-03,-5.050576E+00,-4.914573E+00
-97.300E-03,-5.050251E+00,-4.914573E+00
-97.200E-03,-5.050251E+00,-4.914573E+00
-97.100E-03,-5.050251E+00,-4.914573E+00
-97.000E-03,-5.050251E+00,-4.914573E+00
-96.900E-03,-5.050251E+00,-4.914573E+00
-96.800E-03,-5.050251E+00,-4.916519E+00
-96.700E-03,-5.055276E+00,-4.918464E+00
-96.600E-03,-5.051062E+00,-4.918787E+00
-96.500E-03,-5.050251E+00,-4.914573E+00
-96.400E-03,-5.050251E+00,-4.914573E+00
-96.300E-03,-5.050251E+00,-4.914573E+00
-96.200E-03,-5.050251E+00,-4.914573E+00
-96.100E-03,-5.050251E+00,-4.914573E+00
-96.000E-03,-5.050251E+00,-4.914573E+00
-95.900E-03,-5.050251E+00,-4.914573E+00
-95.800E-03,-5.050251E+00,-4.914573E+00
-95.700E-03,-5.050251E+00,-4.914573E+00
-95.600E-03,-5.050251E+00,-4.914573E+00
-95.500E-03,-5.050251E+00,-4.914573E+00
-95.400E-03,-5.051223E+00,-4.914573E+00
-95.300E-03,-5.051225E+00,-4.914573E+00
-95.200E-03,-5.050251E+00,-4.914573E+00
