x-axis,1,2
second,Volt,Volt
-60.00000E-03,-17.58794E-03,+479.89949E-03
-59.94000E-03,-17.58794E-03,+479.89949E-03
-59.88000E-03,-17.08543E-03,+479.89949E-03
-59.82000E-03,-15.07538E-03,+479.89949E-03
-59.76000E-03,-17.58794E-03,+479.89949E-03
-59.70000E-03,-17.58794E-03,+479.89949E-03
-59.64000E-03,-16.08040E-03,+479.89949E-03
-59.58000E-03,-15.07538E-03,+479.89949E-03
-59.52000E-03,-19.09548E-03,+479.89949E-03
-59.46000E-03,-17.58794E-03,+479.89949E-03
-59.40000E-03,-17.58794E-03,+479.89949E-03
-59.34000E-03,-16.58291E-03,+479.89949E-03
-59.28000E-03,-17.58794E-03,+479.89949E-03
-59.22000E-03,-17.58794E-03,+479.89949E-03
-59.16000E-03,-17.58794E-03,+479.89949E-03
-59.10000E-03,-17.58794E-03,+479.89949E-03
-59.04000E-03,-15.07538E-03,+479.89949E-03
-58.98000E-03,-15.57789E-03,+479.89949E-03
-58.92000E-03,-17.58794E-03,+479.89949E-03
-58.86000E-03,-17.58794E-03,+479.89949E-03
-58.80000E-03,-17.58794E-03,+479.89949E-03
-58.74000E-03,-17.58794E-03,+479.89949E-03
-58.68000E-03,-17.58794E-03,+479.89949E-03
-58.62000E-03,-17.58794E-03,+479.89949E-03
-58.56000E-03,-17.58794E-03,+479.89949E-03
-58.50000E-03,-17.58794E-03,+479.89949E-03
-58.44000E-03,-17.58794E-03,+479.89949E-03
-58.38000E-03,-17.58794E-03,+479.89949E-03
-58.32000E-03,-17.58794E-03,+479.89949E-03
-58.26000E-03,-17.58794E-03,+479.89949E-03
-58.20000E-03,-17.58794E-03,+479.89949E-03
-58.14000E-03,-17.58794E-03,+479.89949E-03
-58.08000E-03,-17.58794E-03,+479.89949E-03
-58.02000E-03,-17.58794E-03,+479.89949E-03
-57.96000E-03,-16.08040E-03,+479.89949E-03
-57.90000E-03,-15.07538E-03,+479.89949E-03
-57.84000E-03,-16.58291E-03,+479.89949E-03
-57.78000E-03,-17.58794E-03,+479.89949E-03
-57.72000E-03,-17.58794E-03,+479.89949E-03
-57.66000E-03,-17.58794E-03,+479.89949E-03
-57.60000E-03,-15.07538E-03,+479.89949E-03
-57.54000E-03,-15.07538E-03,+479.89949E-03
-57.48000E-03,-17.58794E-03,+479.89949E-03
-57.42000E-03,-17.58794E-03,+479.89949E-03
-57.36000E-03,-17.58794E-03,+479.89949E-03
-57.30000E-03,-17.58794E-03,+479.89949E-03
-57.24000E-03,-17.58794E-03,+479.89949E-03
